id,text,link,Appeal to authority,Appeal to fear/prejudice,Bandwagon,Black-and-white Fallacy/Dictatorship,Causal Oversimplification,Doubt,Exaggeration/Minimisation,Flag-waving,Glittering generalities (Virtue),Loaded Language,Misrepresentation of Someone's Position (Straw Man),Name calling/Labeling,"Obfuscation, Intentional vagueness, Confusion",Presenting Irrelevant Data (Red Herring),Reductio ad hitlerum,Repetition,Slogans,Smears,Thought-terminating cliché,Whataboutism,processed_text
78105,"Under Trump's #MuslimBan, Jesus and his family would be denied.\nThey were from the Middle East, weren't Christian and Mary wore a hijab.\n\nACTUALLY NO!\nTHEY WOULDN'T HAVE!\n\nBETHLEHEM; WHERE JESUS WAS BORN, AND NAZARETH; WHERE JESUS WAS RAISED, AND JERUSALEM; WHERE JESUS WAS KILLED: ARE ALL IN ISRAEL!\nISRAEL IS NOT ON THE LIST!\nNOT TO MENTION THEY'RE JEWISH!",https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./410554669290222/?type=3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,under trumps  jesus and his family would be denied they were from the middle east were not christian and mary wore a hijab actually no they would not have bethlehem where jesus was born and nazareth where jesus was raised and jerusalem where jesus was killed are all in israel israel is not on the list not to mention they are jewish
77311,\The border wall would very quickly pay for itself. \nThe cost of illegal drugs exceeds $500 billion dollars a\nyear - vastly more than the $5.7 billion dollars we have requested from congress.\\n\n- President Donald J Trump,https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./853848601627491/?type=3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,the border wall would very quickly pay for itself the cost of illegal drugs exceeds 500 billion dollars a year  vastly more than the 57 billion dollars we have requested from congress  president donald j trump
65980,Gasoline prices are too high\n\nUkrainian families in bomb shelters\n,https://www.facebook.com/photo/?fbid=329493949148685&set=g.292754366127634,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gasoline prices are too high ukrainian families in bomb shelters
63519,\There clearly is a march toward globalization. We know that there is a counterforce to everything that God does. It's called Satan.\\n-Tony Perkins\n\nTRUMP 2024\n,https://www.facebook.com/Trump2024Film/photos/283971899747402/,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,there clearly is a march toward globalization we know that there is a counterforce to everything that god does its called satan tony perkins trump 2024
64714,"73,496 Floridians have reportedly died from COVID-19\n77,000 Floridians are employed by Walt Disney World\nGovernor DeSantis only won his election by 32,463 votes.\n",https://www.facebook.com/photo/?fbid=10228110959898812&set=g.382633808973511,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73496 floridians have reportedly died from covid19 77000 floridians are employed by walt disney world governor desantis only won his election by 32463 votes
66704,"\Ukraine once was part of Russia. \nWe are simply taking it back.\\n\nPolish-Lithuanian occupation of Moscow\n\nThe Polish-Lithuanian Commonwealth occupation of Moscow took place between 1610 and 1612 during the Polish-Muscovite War, when the Kremlin was occupied by a Polish- Lithuanian garrison under the command of Stanisław Żółkiewski and assisted by Russian boyars led by Mikhail Saltykov. \nThe occupation coincided with Russia's Time of Troubles.",https://www.facebook.com/photo/?fbid=1008221913452116&set=g.1051235278795166,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,ukraine once was part of russia we are simply taking it back polishlithuanian occupation of moscow the polishlithuanian commonwealth occupation of moscow took place between 1610 and 1612 during the polishmuscovite war when the kremlin was occupied by a polish lithuanian garrison under the command of stanisław żółkiewski and assisted by russian boyars led by mikhail saltykov the occupation coincided with russias time of troubles
64511,"Your posts are dangerous!\\n\oh?...like, dangerous enough to cause blood clots?\\n\nScientists discover 'smoking gun' link between AstraZeneca vaccine and lethal blood clots",https://www.facebook.com/photo.php?fbid=296308225836412&set=pb.100063717099769.-2207520000..&type=3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,your posts are dangerous ohlike dangerous enough to cause blood clots scientists discover smoking gun link between astrazeneca vaccine and lethal blood clots
63482,IF YOU'RE NOT AFRAID TO PROTEST\n\nWHY ARE YOU AFRAID OF THE CLASSROOM?\n,https://www.facebook.com/SilentmajorityDJT/photos/1816088605207235/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,if you are not afraid to protest why are you afraid of the classroom
78878,STOP SCHOOL SHOOTINGS\n\nPlace three or four armed Veterans in every school.\nThere are thousands of well trained unempolyeed\nVeterans who would love the job of protecting children.,https://www.facebook.com/unitedstatesherald/photos/1844356719123939/,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,stop school shootings place three or four armed veterans in every school there are thousands of well trained unempolyeed veterans who would love the job of protecting children
64498,WIKIPEDIA\nMass killings under communist regimes\n\nThis article is being considered for deletion in accordance with Wikipedia's deletion policy.\nThe verifiability of the claims made in this article is disputed.\nThe neutrality of this article is disputed.\nThis article or section possibly contains synthesis of material which does not verifiably mention or relate to the main topic.,https://www.facebook.com/photo.php?fbid=297054419095126&set=pb.100063717099769.-2207520000..&type=3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,wikipedia mass killings under communist regimes this article is being considered for deletion in accordance with wikipedias deletion policy the verifiability of the claims made in this article is disputed the neutrality of this article is disputed this article or section possibly contains synthesis of material which does not verifiably mention or relate to the main topic
63469,Not one NFL player ran into the WTC on 911. Remember that.\nCops did.\n,https://www.facebook.com/SilentmajorityDJT/photos/1851059441710151/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,not one nfl player ran into the wtc on 911 remember that cops did
79089,Joseph Vissarionovich Stalin smoking a marijuana cigarette (1931). The resulting munchies would lead Stalin to eat all the grain in Russia causing the Holodomor genocide.,https://www.facebook.com/Delusions.of.Reactionaries/photos/pb.100063480132831.-2207520000./813749485878304/?type=3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,joseph vissarionovich stalin smoking a marijuana cigarette 1931 the resulting munchies would lead stalin to eat all the grain in russia causing the holodomor genocide
64642,HOW ABOUT INSTEAD OF THE IRS GIVING ME BACK MY OWN MONEY\nTHEY JUST DONT STEAL 114 DAYS OF WORK FROM ME EVERY YEAR IN TAXES?\n,https://www.facebook.com/photo.php?fbid=285823350218233&set=pb.100063717099769.-2207520000..&type=3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,how about instead of the irs giving me back my own money they just do not steal 114 days of work from me every year in taxes
63610,"HOW SHOULD WE DEAL WITH THE WUHAN VIRUS SPREADING EVERYWHERE?\n\nBE TRANSPARENT ABOUT IT\n\nALERT THE WORLD\n\nCOVER IT UP\n\nAND IF ANYONE FINDS OUT AND COMPLAINS, CALL THEM A RACIST",https://www.facebook.com/www.russiatruth.co/photos/2890524997663049/,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,how should we deal with the wuhan virus spreading everywhere be transparent about it alert the world cover it up and if anyone finds out and complains call them a racist
64391,"This is a parasite, which enters the fish through its gills before moving onto the fish's tongue, which it bites, cutting off the blood supply and causing the tongue to disintegrate. It then replaces the function of the tongue.\nPartisan politics does the same thing to humans that this parasite does. It eats away the tongue of an individual and replaces it with itself. Once installed, it steals resources and makes the host it's agent.",https://www.facebook.com/photo.php?fbid=311699520963949&set=pb.100063717099769.-2207520000..&type=3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,this is a parasite which enters the fish through its gills before moving onto the fishs tongue which it bites cutting off the blood supply and causing the tongue to disintegrate it then replaces the function of the tongue partisan politics does the same thing to humans that this parasite does it eats away the tongue of an individual and replaces it with itself once installed it steals resources and makes the host its agent
65982,PERSECUTES GAYS\n\nENTERS ANOTHER COUNTRY THROUGH THE BACK DOOR,https://www.facebook.com/photo/?fbid=329493582482055&set=g.292754366127634,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,persecutes gays enters another country through the back door
64457,THIS IS ME\n\nGIVING ZERO FUCKS ABOUT WHAT FAUCI RECOMMENDS\n,https://www.facebook.com/photo.php?fbid=302272858573282&set=pb.100063717099769.-2207520000..&type=3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,this is me giving zero fucks about what fauci recommends
63304,"TOXIC MASCULINITY\n\nBECAUSE WHEN SHIT HITS THE FAN, NO ONE LOOKS\nFOR A FEMINIST.\n",https://www.facebook.com/SilentmajorityDJT/photos/2090408957775197/,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,toxic masculinity because when shit hits the fan no one looks for a feminist
76835,"SHE OWES US AN APOLOGY\n\nFOR PEARL HARBOR\n\nYou know what. \nAt first I looked at this and said \WHAT!?!?\ \nBut this is a great point. \nIT'S RIDICULOUS to blame this child for pearl harbor just like its RIDICULOUS to blame ANYONE alive today for slavery, stolen land from the 1800s, or any other crime from hundreds of years ago.\nIT'S JUST PLAIN STUPID TO BLAME THE INNOCENT!!",https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./1223565614655786/?type=3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,she owes us an apology for pearl harbor you know what at first i looked at this and said what but this is a great point its ridiculous to blame this child for pearl harbor just like its ridiculous to blame anyone alive today for slavery stolen land from the 1800s or any other crime from hundreds of years ago its just plain stupid to blame the innocent
64395,"This holiday season if you see 20 cars at your neighbor's house, and you're thinking about reporting them, go to the fridge and drink a big glass of milk.\nWhy? Milk is good for your teeth! You know what else is good for your teeth?\nMinding your own business.",https://www.facebook.com/photo.php?fbid=310621451071756&set=pb.100063717099769.-2207520000..&type=3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,this holiday season if you see 20 cars at your neighbors house and you are thinking about reporting them go to the fridge and drink a big glass of milk why milk is good for your teeth you know what else is good for your teeth minding your own business
65639,IF WE DIVIDE 123 GENDERS BY WHITE SUPREMACY\n\nHOW MUCH CLIMATE CHANGE DO WE HAVE?,https://www.facebook.com/photo/?fbid=3988360771241630&set=g.633131750534436,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,if we divide 123 genders by white supremacy how much climate change do we have
12662,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,She owes us an apology for the port of pearls you know what I first looked at this and said what but this is a big point is ridiculous to blame this child for the port of pearls as well as her ridiculous to blame anyone alive today for the slavery stolen land of the 1800s or any other crime hundreds of years ago is simply stupid to blame the innocents
564062,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The babirusa is a wild pig whose tusks can grow so long that they bend back finally impaling their skulls and accidentally killing them unlike Jeffrey epstein who was killed on purpose.
796291,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,take out the bodies of comrades washing machine
234106,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,under triumphs Jesus and his family would deny that they were from the Middle East were not Christians and Mary wore a hijab they would not actually have no nager where Jesus was born and Nazaret where Jesus was raised and Jerusalem where Jesus was killed are all in Israel Israel is not on the list not to mention that they are Jews
976380,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,under triumphs Jesus and his family would deny that they were from the Middle East were not Christians and Mary wore a hijab they would not actually have no nager where Jesus was born and Nazaret where Jesus was raised and Jerusalem where Jesus was killed are all in Israel Israel is not on the list not to mention that they are Jews
948264,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,you have people who want to come to Florida on holiday to buy homes – you don't have the opposite where people are leaving free states to try to go to New York or some of these other flowery places gov rum desantis
924860,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,On the first day of the ghislaine maxwell trial the twitter ceo resigned Walmart's cfo resigned the cnbc ceo resigned
738235,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Average response time to 911 10 minutes Average response time to ar15 2968 feet per second
356357,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,if you're not afraid to protest why you're afraid of class
443843,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Elephant babies are born weighing 250 pounds. They're the biggest babies on earth except the Democrats.
216203,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,toxic masculinity because when shit hits the fan nobody's looking for a feminist
93783,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,wikipedia Mass Mass Massacres Under Communist Regimes This article is being considered for elimination in accordance with the policy of elimination of wikipedia is discussed the verifiability of the claims made in this article is discussed the neutrality of this article is discussed this article or section possibly contains synthesis of material that does not mention verifiablely or refers to the main topic
244793,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,This is a parasite that enters the fish through its gills before moving to the tongue of the fish that bites by cutting off the blood supply and causing the tongue to disintegrate it then replaces the function of partisan politics language does the same to humans that this parasite eats the tongue of an individual and replaces it with itself once installed steals resources and makes the host its agent
484473,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Aldous Huxley writer of brave new world asked lsd on his deathbed died hallucinating
257387,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The babirusa is a wild pig whose tusks can grow so long that they bend back finally impaling their skulls and accidentally killing them unlike Jeffrey epstein who was killed on purpose.
177765,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Man of the people I know that Harry Redknapp is that I went through a nandos last week once I wrote mb in an e-mail I met a plumber once I went to Sainsburys once a metre
113372,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"ukraine was once part of Russia, we are simply taking it again the Polish-Lithuanian occupation of Moscow, the Polish-Lithuanian occupation of the Moscow commonwealth took place between 1610 and 1612 during the polishmuscovite war, when the kremlin was occupied by a Polish Lithuanian garrison under the command of stanisław kiewski and assisted by Russian boyars led by mikhail saltykov the occupation coincided with Russian times of trouble"
501819,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"If Joe Biden were serious, he wouldn't have sent her to the local security conference and then acted like she was the hostess of Sesame Street."
794238,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,God sent triumph to us your fresh that you are so open with your mental illness
827505,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Russia wanting to kill Ukraine Ukrainian government reacting with memes
778767,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,This is me giving zero shit about what Fauci recommends.
953687,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Boy this omicron is fast a few days ago it was discovered i south of Africa and literally 2 days later it is found all over the world and all the clinics knew how to look for it and what they were looking for was found 2 right of the bat so if the unvaccinated can not travel it is spreading this new variant around the world asking for a friend
973430,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,When six corporations own each newspaper radio station and television channel their all fake news partner
263732,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,toxic masculinity because when shit hits the fan nobody's looking for a feminist
173044,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,This is me giving zero shit about what Fauci recommends.
263241,dummy,dummy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,wikipedia Mass Mass Massacres Under Communist Regimes This article is being considered for elimination in accordance with the policy of elimination of wikipedia is discussed the verifiability of the claims made in this article is discussed the neutrality of this article is discussed this article or section possibly contains synthesis of material that does not mention verifiablely or refers to the main topic
